,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
10,CC(=O)C(C)(C)C,10.465277777777779,-0.13888888888888884,10.465277777777779,0.13888888888888884,0.4517892989299219,100.16099999999999,88.06499999999998,100.088815004,42,0,0.13463290995980942,-0.29943568716997876,0.29943568716997876,0.13463290995980942,1.2857142857142858,1.4285714285714286,1.4285714285714286,16.138553753159492,9.922643062471908,2.1415766004618044,-2.1078439716276973,2.1210016087086565,-2.1492386431827475,5.803844802470328,-0.12352134058164473,3.7911184170869663,76.67103446305711,6.077350269189626,5.408248290463863,5.408248290463863,2.9433756729740645,2.4541241452319316,2.4541241452319316,2.8061862178478973,2.8061862178478973,1.0561862178478973,1.0561862178478973,0.0,0.0,-0.33,17.086166327180322,6.670000000000001,1.6450481914728035,2.3754673721340387,44.725483699856355,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,20.771211599071872,6.923737199690624,5.41499046939678,0.0,4.794537184071822,5.783244946364939,0.0,0.0,5.41499046939678,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.41499046939678,27.694948798762496,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,11.198235415761719,0.0,0.0,0.0,6.923737199690624,20.771211599071872,0.0,0.0,0.0,0.0,10.465277777777779,0.0,-0.13888888888888884,0.24305555555555602,0.0,0.0,7.347222222222222,0.0,0.8333333333333334,7,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.6215,30.13599999999998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,ClC(Cl)C1=C(Cl)C=CC=C1Cl,5.771172839506172,-0.6701851851851852,5.771172839506172,0.493055555555556,0.6238850903576425,229.92100000000002,225.88899999999998,227.906710848,60,0,0.13517643543956998,-0.09994738497679914,0.13517643543956998,0.09994738497679914,1.0,1.4545454545454546,1.7272727272727273,35.53929215344364,10.224219909823944,2.1114350993552518,-2.0516483866163386,2.3548593290545083,-1.8390220232452326,6.469044124885019,1.3499659452212955,3.2067061948740245,236.36752828045368,8.430721420318147,5.321258968795412,8.34497475286923,5.125897657686228,2.8470923239323174,4.475892830894742,1.9360303191136654,3.84669523214072,1.217927101636653,2.3135393241887288,0.7191802918777906,2.0284301677569347,0.37999999999999984,255.67666789987047,9.46787346221441,3.860916056351365,2.157716470450328,85.00941014142025,0.0,4.836269690250055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.47012662939167,12.13273413692322,15.608718119179649,0.0,0.0,46.40375956093006,0.0,0.0,0.0,4.836269690250055,0.0,33.80781932456448,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,10.39972118194705,18.19910120538483,10.045266627482652,0.0,0.0,0.0,4.836269690250055,0.0,0.0,0.0,15.608718119179649,0.0,0.0,18.19910120538483,0.0,0.0,46.40375956093006,0.0,22.762839506172835,-0.6701851851851852,0.9861111111111123,0.5686728395061733,0.0,5.13033950617284,0.0,0.0,0.0,0.14285714285714285,11,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,1,4.469600000000002,50.90900000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,C1=CC(C=O)=CC(OC)=C1OCCCCCC,10.621839207334858,0.597391652776303,10.621839207334858,0.597391652776303,0.5118797099338738,236.3109999999999,216.15099999999995,236.1412445,94,0,0.16094435025975665,-0.49284498462474996,0.49284498462474996,0.16094435025975665,1.1764705882352942,2.0,2.6470588235294117,16.51372061507348,10.179898617329876,2.045158031622235,-2.102702103437938,2.272083378120783,-1.9943292611494667,5.759003099765463,0.11179390148078121,2.490624478941365,347.3206007919854,12.510225400620904,10.569679854082832,10.569679854082832,8.312391710140018,6.074689763412,6.074689763412,3.937269600591849,3.937269600591849,2.5792213975428866,2.5792213975428866,1.587690624853011,1.587690624853011,-1.51,7364.113884096014,13.554557779212395,7.712913530211324,4.469041127117215,102.73955259372735,9.473725907600098,6.286160523129555,11.49902366656781,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.186202068468653,24.61992282831084,5.563451491696996,13.716679505790452,14.268263091671919,6.286160523129555,0.0,0.0,0.0,32.60702369139466,13.716679505790452,23.762552697081826,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,20.00284002892001,0.0,0.0,42.96501236716348,18.19910120538483,0.0,0.0,0.0,35.53,0.0,4.794537184071822,0.0,0.0,23.669357122777726,12.706982146055566,19.26246486877803,25.308898746662365,0.0,6.923737199690624,9.473725907600098,10.815293209876543,0.0,10.621839207334858,0.0,0.597391652776303,1.3191574021583943,5.202043572058453,5.493193151278469,2.8738406071120925,1.5772411974048879,0.5,17,0,3,0,0,0,1,0,1,3,0,3,8,0,0,0,1,3.466800000000002,68.01850000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
13,C(Cl)(Cl)(Cl)CO,8.006944444444445,-1.4861111111111107,8.006944444444445,0.43287037037037024,0.5156043099150647,149.404,146.38,147.924947756,38,0,0.21275176430590356,-0.39192479664057545,0.39192479664057545,0.21275176430590356,1.3333333333333333,1.5,1.5,35.582513970532446,10.852514680422303,2.1556772402550686,-2.011607221748529,2.2335133133367426,-2.0636445884800625,6.672031272416096,0.3033253586133543,3.1684898726705697,38.54808140664299,5.207106781186548,2.788213795714187,5.0560006337695516,2.5606601717798214,1.2367278661239522,2.3706212851516346,0.7732914601627696,3.2893609001857573,0.17928429140015903,0.5378528742004771,0.0,0.0,0.8299999999999998,12.16479703638053,6.829999999999999,2.218397116894937,4.829999999999999,50.80822557506719,5.106527394840706,0.0,0.0,3.792535935529771,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,6.606881964512918,5.106527394840706,34.802819670697545,0.0,0.0,0.0,3.792535935529771,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,15.505945294883395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,10.399417900042689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90934706553825,-1.4861111111111107,14.99537037037037,0.0,8.006944444444445,0.0,0.0,0.0,0.0,-0.43287037037037024,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1.3489,27.375799999999995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,CCC1=CC=CC=C1,2.162037037037037,1.1397222222222223,2.162037037037037,1.1397222222222223,0.5147578217927745,106.16799999999996,96.08799999999998,106.07825032,42,0,-0.03074408282510195,-0.06224874165506165,0.06224874165506165,0.03074408282510195,1.125,1.75,2.125,13.856596938329892,10.170710312539828,1.7943577512861228,-1.8917512520057715,1.9631405576194025,-1.73342650034674,5.1331381704563555,1.140415220080154,2.8320858350070908,141.38429890473827,5.819990956308912,5.093858127134677,5.093858127134677,3.931851652578137,2.971343774302781,2.971343774302781,1.839151950246763,1.839151950246763,1.251072952541352,1.251072952541352,0.7137128315712066,0.7137128315712066,-0.78,91.36757727918736,5.358504155124653,2.50834780755501,1.0935372033822537,50.16128734829017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.255572541998674,11.984273114623004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,12.487188691387619,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.563451491696996,0.0,6.06636706846161,31.18920547353706,0.0,0.0,0.0,0.0,0.0,1.4097222222222223,0.0,10.455185185185186,1.1397222222222223,2.162037037037037,0.0,0.25,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.2490000000000006,35.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,CC2(C)OC1(C)CCC2CC1,6.060185185185185,0.15798611111111138,6.060185185185185,0.15798611111111138,0.5210255264729503,154.253,136.10899999999998,154.135765196,64,0,0.06617640341770792,-0.3691300164664661,0.3691300164664661,0.06617640341770792,1.0909090909090908,1.6363636363636365,1.9090909090909092,16.526690864221912,9.688270842860264,2.47482348604225,-2.535061958618121,2.486582361382029,-2.5334812902606285,4.972061515391827,-0.22920842100504996,2.223991853197867,160.9567031494677,8.112884175122366,7.814025684399681,7.814025684399681,5.019385277895634,4.72052678717295,4.72052678717295,4.929691517728807,4.929691517728807,3.5358886933172697,3.5358886933172697,2.7441046734468864,2.7441046734468864,-0.04,293.9926160508495,7.600932428048904,2.0070319396307648,1.0992889094512,69.12561297984745,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,11.202101621967376,4.736862953800049,0.0,0.0,0.0,5.917906046161393,57.65659971274329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.202101621967376,4.736862953800049,5.917906046161393,46.454498090775914,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,11.202101621967376,0.0,5.917906046161393,25.683286491704038,0.0,0.0,20.771211599071872,4.736862953800049,6.060185185185185,0.0,0.0,0.0,0.37847222222222254,0.8234490740740739,0.0,5.3146759259259255,6.756550925925926,0.0,1.0,11,0,1,1,2,3,0,0,0,1,0,1,0,1,2,3,3,2.7441000000000013,45.527000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,C1=CC=CC(O)=C1C(=O)OCC,11.083287037037037,-0.49018518518518506,11.083287037037037,0.04541666666666644,0.6781016736351198,166.17599999999996,156.09599999999998,166.06299418,64,0,0.34139779838962675,-0.5070527991696192,0.5070527991696192,0.34139779838962675,1.5,2.1666666666666665,2.75,16.53276742921969,10.184193517691517,2.0912280182372402,-2.018664031936946,2.1554855579796195,-2.0375385508461545,5.917356401883756,0.05228690543220808,2.872035110031248,280.85706625991145,8.974691494688164,6.780218034372735,6.780218034372735,5.753218857624056,3.704987273184829,3.704987273184829,2.237619238891358,2.237619238891358,1.3993954578060137,1.3993954578060137,0.8550972383965325,0.8550972383965325,-1.51,539.9698790851442,8.585328884652048,3.7588733548338538,1.7515801479920028,70.59553054443343,9.843390348640755,11.3129633249809,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.13273413692322,19.056471336613846,0.0,6.606881964512918,14.637927532712578,5.969305287951849,0.0,0.0,0.0,6.923737199690624,6.606881964512918,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,17.682714647305474,4.736862953800049,0.0,17.281725875459443,24.26546827384644,0.0,0.0,0.0,46.53,5.969305287951849,9.901064578912528,0.0,11.3129633249809,6.606881964512918,0.0,12.13273413692322,19.056471336613846,0.0,0.0,4.736862953800049,4.7098148148148145,0.0,11.083287037037037,9.206725245653818,0.20773148148148168,-0.5356018518518515,6.29525037792895,0.0,2.032792894935752,0.0,0.2222222222222222,12,1,3,0,0,0,1,0,1,3,1,3,2,0,0,0,1,1.5688999999999997,44.06330000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,CC1=C(C=CC(=C1)C)C,2.2037037037037037,1.345462962962963,2.2037037037037037,1.345462962962963,0.4933927122974484,120.19499999999998,108.09899999999998,120.093900384,48,0,-0.03950156209354446,-0.059043013944034425,0.059043013944034425,0.03950156209354446,0.8888888888888888,1.5555555555555556,2.0,13.946263183397166,10.08211639840899,1.8851595102255794,-1.9790456865146877,2.0706808331741366,-1.7941192218676667,5.2823370950637765,1.3000507270249155,3.1716780304409156,211.27833704135645,6.8533711511285205,6.232050807568878,6.232050807568878,4.198377302757662,3.2380338717125854,3.2380338717125854,2.5877132402714715,2.5877132402714715,1.6624107643699337,1.6624107643699337,0.891346035225553,0.891346035225553,-0.78,104.20091930659319,6.341654501216546,2.218872016802184,1.3174550052099938,56.52622946268678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.762552697081826,31.898114582465862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,34.88945568047582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,16.690354475090988,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.690354475090988,0.0,0.0,38.9703128044567,0.0,0.0,0.0,0.0,0.0,4.105277777777778,0.0,6.502314814814815,0.0,6.392407407407408,0.0,0.3333333333333333,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.611860000000001,40.65300000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,C1(C=O)=C(O)C(OC)=CC=C1,10.279911186696902,-0.10648148148148118,10.279911186696902,0.10648148148148118,0.6477438574453785,152.14899999999997,144.08499999999998,152.047344116,58,0,0.16787575901078547,-0.5037612132333203,0.5037612132333203,0.16787575901078547,1.5454545454545454,2.272727272727273,2.8181818181818183,16.47411442338021,10.18421789892835,2.038462161076773,-2.0238274923408515,2.27074195563314,-1.864817804482066,5.8022242338752985,0.11155595644933332,3.1954351942537125,268.03972257956417,8.267584713501616,6.073111253186188,6.073111253186188,5.29122366008484,3.1043735642923953,3.1043735642923953,2.0159580676154873,2.0159580676154873,1.377093433685264,1.377093433685264,0.7991194348952394,0.7991194348952394,-1.5099999999999998,348.57046183703704,7.595374077976819,3.0531381005525,1.3150908998635995,64.23058843003683,9.843390348640755,0.0,17.785184189697365,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,12.13273413692322,0.0,12.673249032974528,14.637927532712578,6.286160523129555,0.0,0.0,0.0,0.0,7.109797541277533,23.762552697081826,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,18.502485459247794,0.0,0.0,10.357988675768818,18.19910120538483,0.0,0.0,0.0,46.53,0.0,9.901064578912528,0.0,11.3129633249809,12.03567235641346,0.0,13.176164609739143,12.13273413692322,0.0,0.0,4.736862953800049,4.778564814814815,0.0,10.279911186696902,9.232546296296297,0.24013888888888935,0.2079629629629638,4.74550925925926,0.5812037037037034,0.0,1.434162887377173,0.125,11,1,3,0,0,0,1,0,1,3,1,3,2,0,0,0,1,1.2133,40.04630000000002,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,C1=CC=CC=C1,2.0,2.0,2.0,2.0,0.4426283718993647,78.11399999999999,72.06599999999999,78.046950192,30,0,-0.062268570782092456,-0.062268570782092456,0.062268570782092456,0.062268570782092456,0.3333333333333333,0.5,0.6666666666666666,13.646993161855445,10.379006838144555,1.5737245910733604,-1.6942617326375449,1.794093161855452,-1.4738931618554547,4.985993161855456,1.718006838144549,3.000000000000001,71.96100505779535,4.242640687119286,3.464101615137755,3.464101615137755,3.0,2.0000000000000004,2.0000000000000004,1.1547005383792521,1.1547005383792521,0.6666666666666671,0.6666666666666671,0.38490017945975075,0.38490017945975075,-0.78,34.3994618804395,3.4115708812260532,1.6057694396735218,0.5823992601400448,37.43140311949697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.6866,26.441999999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,O=C(OC1=C2C(=CC=C1)C=CC=C2)NC,11.091562263794406,-0.4524508692365836,11.091562263794406,0.4524508692365836,0.7695670306859667,201.225,190.13699999999997,201.078978592,76,0,0.4118597328988006,-0.4096970676079812,0.4118597328988006,0.4096970676079812,1.1333333333333333,1.8666666666666667,2.6666666666666665,16.550051211511654,10.112552782110441,2.0427205889270126,-2.0589620034812324,2.244264845367581,-2.2158186695042477,5.896103239414077,0.2032804504377159,2.464953756163773,488.45103080120373,10.673362107437434,8.35794846525511,8.35794846525511,7.308861750289882,4.683739640741714,4.683739640741714,3.1168041930049464,3.1168041930049464,2.156410830677796,2.156410830677796,1.4355892694739254,1.4355892694739254,-2.03,3599.3743683136177,9.522159782005515,4.002881593971449,1.9083032165631202,87.66788139318408,10.05365155780638,5.749511833283905,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,36.39820241076966,11.452591282926406,12.433896197141985,0.0,9.53140013787187,16.865688499868007,0.0,5.316788604006331,0.0,0.0,7.04767198267719,42.46456947923127,0.0,5.749511833283905,10.05365155780638,4.794537184071822,5.749511833283905,0.0,13.140912053615605,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,0.0,38.33,6.093240070938415,4.794537184071822,0.0,0.0,5.749511833283905,10.772448428929591,7.04767198267719,6.06636706846161,36.39820241076966,5.316788604006331,4.736862953800049,5.126759259259259,0.0,11.091562263794406,4.40541832010582,0.0,0.5763425925925927,13.383852749433105,-0.4524508692365836,0.0,1.535182350718065,0.08333333333333333,15,1,3,0,0,0,2,0,2,2,1,3,1,0,0,0,2,2.558,59.03170000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,OC1=CC=C(Cl)C=C1,8.698024691358025,0.24481481481481526,8.698024691358025,0.24481481481481526,0.5671077548351335,128.558,123.51799999999999,128.00289246,42,0,0.11517975998882711,-0.5079651858460357,0.5079651858460357,0.11517975998882711,1.125,1.625,2.0,35.495690718120066,10.340300034008472,1.835080397162971,-1.8701520694983262,2.122570695621226,-1.6063927925338857,6.300989100849382,0.47512174053397205,3.0324555320336755,147.38833891467198,5.983127663125442,4.134579145267688,4.890508091286144,3.787693700234704,2.233956239300511,2.6119207123097383,1.476416779983154,1.9128525604551387,0.8266262022961458,1.0786025176356309,0.44109087892585075,0.5670790365955932,-0.6900000000000001,70.79892376087899,5.446798905608755,2.052669547891518,1.138019488647966,52.52890309857465,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,24.26546827384644,5.022633313741326,0.0,5.106527394840706,11.600939890232516,0.0,0.0,0.0,0.0,0.0,29.288101587587764,0.0,5.749511833283905,0.0,0.0,5.749511833283905,11.600939890232516,5.106527394840706,0.0,0.0,0.0,24.26546827384644,5.022633313741326,0.0,0.0,20.23,0.0,0.0,0.0,5.749511833283905,5.022633313741326,0.0,0.0,24.26546827384644,0.0,0.0,16.70746728507322,0.0,5.500555555555555,0.0,9.339506172839506,0.0,0.24481481481481526,6.359567901234568,0.0,0.0,0.0,0.0,8,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,1,2.0456,33.1168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,ClC1=C(C=CC=C1)Cl,5.5767283950617275,0.6057098765432103,5.5767283950617275,0.6057098765432103,0.528586338832196,147.00399999999996,142.97199999999998,145.969005488,42,0,0.059180344278361545,-0.08271319546492409,0.08271319546492409,0.059180344278361545,0.875,1.25,1.5,35.498260322991904,10.365382527778932,1.8877304436029128,-1.8797428444966144,2.187327537000561,-1.6183614423610608,6.414178176412719,1.7088809207076068,3.134861511345448,162.63833891467198,5.983127663125442,4.0653300227769575,5.577187914813866,3.8045304526403108,2.2053147421988535,2.961243688217308,1.414108774128503,2.2285090276097157,0.8243725893430109,1.5802810806327738,0.4392945764211885,0.7107613275815927,-0.20000000000000007,72.49526582754562,5.9282051282051285,2.3818408996251557,1.1456790123456788,58.03793557326031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.33461391738825,12.13273413692322,0.0,10.045266627482652,0.0,23.20187978046503,0.0,0.0,0.0,0.0,0.0,34.31073490132909,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,0.0,24.26546827384644,10.045266627482652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.045266627482652,0.0,0.0,12.13273413692322,12.13273413692322,0.0,23.20187978046503,0.0,11.153456790123455,0.0,1.2114197530864206,0.0,0.0,7.190679012345679,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2.9934000000000003,36.46200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
